@relation temperature_byhour

@attribute READING_DATE numeric
@attribute 'Forge Hallway - Temperature' numeric
@attribute 'Forge Room - Temperature' numeric
@attribute 'IT Closet-Temperature' numeric
@attribute 'Temp South Wall' numeric
@attribute 'Temperature North Wall' numeric
@attribute TimeOfDay numeric

@data
5,25.65833,25.65833,32.75833,21.65,22.69167,0
5,25.61667,25.7,32.78333,21.26667,22.95833,0
5,25.575,25.7,32.8,20.75,22.15,0
5,25.55,25.7,32.8,20.66667,22.31667,0
5,25.4,25.71667,32.8,21.225,22.69167,0
5,24.83333,24.35,32.66667,25.225,23.20833,0
5,23.33333,21.99167,31.63333,26.54167,23.825,0
5,23.28333,22.6,31.33333,29.83333,23.91667,1
5,23.49167,22.51667,31.15,32.25,24.45,1
5,23.325,22.24167,30.99167,35.05,24.75833,1
5,23.55833,22.3,30.80833,35.81667,25.20833,0
5,23.23333,21.61667,30.7,36.04167,25.85833,1
5,23.4,21.475,30.55833,34.2,26.35,1
5,23.25,20.775,30.18333,32.23333,27.01667,1
5,23.26667,20.86667,29.89167,30.40833,27.43333,1
5,23.23333,21.1,29.75,30.13333,27.70833,2
5,24.35833,22.81667,29.99167,29.48333,27.425,2
5,25.75,24.725,30.925,28.9,26.39167,2
5,25.83333,25.24167,31.6,27.675,24.75,2
5,25.55,25.38333,31.975,26.08333,23.43333,2
5,25.60833,25.50833,32.19167,24.66667,22.6,2
5,25.45,25.56667,32.38333,23.05,21.48333,2
5,25.25833,25.45,32.4,21.15833,20.91667,0
5,25.13333,25.4,32.4,20.48333,20.55833,0
5,24.99167,25.3,32.35,19.81667,20.50833,0
5,24.85833,25.21667,32.24167,19.48333,20.38333,0
5,24.79167,25.19167,32.2,19.05833,20.525,0
5,24.68333,25.1,32.13333,18.93333,20.375,0
5,24.61667,25.00833,32.08333,20.375,20.025,0
5,24.775,25.05833,32.03333,24.775,20.74167,0
5,23.53333,22.96667,31.71667,28.58333,21.85833,0
5,22.875,21.79167,31.025,31.95833,23.09167,1
5,22.86667,21.46667,30.64167,34.89167,24.29167,1
5,22.725,21.3,30.35833,36.74167,25.49167,1
5,22.80833,21.2,29.95,38.11667,26.725,0
5,22.65833,19.95833,29.56667,37.80833,27.775,1
5,23.86667,21.65,29.46667,37.225,28.65,1
5,24.275,22.40833,29.975,34.83333,28.725,1
5,24.35,22.95833,30.3,32.76667,28.5,1
5,23.2,21.08333,30.05833,30.91667,28.40833,2
5,24.40833,23.1,30.225,29.11667,27.80833,2
5,25.525,24.825,30.975,28.03333,27.34167,2
5,25.60833,25.31667,31.45,27.03333,26.56667,2
5,25.69167,25.55833,31.68333,27.60833,26.2,2
5,25.68333,25.66667,31.91667,26.79167,26.03333,2
5,25.75,25.70833,32.03333,25.29167,25.64167,2
1,25.76667,25.73333,32.13333,24.93333,25.39167,0
1,25.775,25.78333,32.19167,24.51667,25.00833,0
1,25.79167,25.84167,32.2,24.05833,24.79167,0
1,25.79167,25.88333,32.275,23.84167,24.48333,0
1,25.8,25.9,32.34167,23.73333,24.4,0
1,25.80833,25.9,32.4,23.73333,24.45833,0
1,25.2,25.175,32.21667,23.825,24.275,0
1,25.40833,25.64167,32.15,24.3,24.375,0
1,23.54167,22.91667,31.76667,24.35,24.58333,0
1,23.24167,22.94167,31.075,25.09167,25,1
1,23.30833,23.16667,30.86667,24.775,24.625,1
1,23.21667,23.01667,30.73333,24.475,24.26667,1
1,23.175,23.00833,30.69167,23.675,24.19167,0
1,23.225,22.98333,30.65,23.79167,23.93333,1
1,23.24167,23.025,30.6,24.55833,24.46667,1
1,23.25833,23.1,30.58333,25.73333,24.975,1
1,23.175,22.975,30.45833,26.95,26.05833,1
1,23.20833,23.01667,30.25,26.99167,26.175,2
1,24.35833,24.20833,30.33333,26.81667,26.54167,2
1,25.49167,25.04167,31.04167,26.30833,26.53333,2
1,25.51667,25.26667,31.39167,25.34167,25.73333,2
1,25.19167,25.03333,31.55,25.38333,25.05,2
1,25.725,25.75,31.80833,25.2,24.78333,2
1,25.91667,25.94167,31.99167,24.175,24.775,2
3,25.99167,26,32.13333,23.70833,24.66667,0
3,26,26.1,32.2,23.4,24.28333,0
3,26.03333,26.16667,32.325,23.28333,24.18333,0
3,26.08333,26.2,32.4,23.40833,24.375,0
3,26.175,26.23333,32.43333,23.4,24.28333,0
3,26.2,26.35,32.5,23.2,24.14167,0
3,25.21667,25.33333,32.275,23.01667,23.975,0
3,25.28333,25.33333,32.13333,23.825,24.18333,0
3,23.18333,22.41667,31.4,24.625,24.79167,0
3,23.25,22.825,30.925,25.51667,25.25833,1
3,23.05,22.28333,30.8,28.15833,26.75,1
3,23.24167,22.3,30.78333,28.49167,27.225,1
3,23.25833,22.64167,30.84167,28.35,25.60833,0
3,23.05,21.85833,30.83333,30.40833,27.04167,1
3,23.3,21.15833,30.45,31.88333,28.05,1
3,23.55833,20.35,29.96667,31.15833,29.78333,1
3,23.70833,20.30833,29.63333,31.16667,31.41667,1
3,24.31667,21.06667,29.9,31.8,32.88333,2
3,25.3,22.41667,30.86667,30.89167,32.8,2
3,25.44167,22.85,31.43333,29.69167,31.95833,2
3,25.43333,23.70833,31.94167,28.36667,29.80833,2
3,25.56667,24.86667,32.45833,27.3,28,2
3,25.70833,25.15,32.88333,26.11667,26.76667,2
3,26,25.775,33.19167,24.925,25.65,2
6,25.975,25.85833,33.30833,23.425,24.75833,0
6,25.9,25.85,33.39167,22.88333,23.9,0
6,25.76667,25.81667,33.4,22.49167,23.44167,0
6,25.69167,25.74167,33.38333,22.35,22.79167,0
6,25.6,25.725,33.30833,22.13333,22.31667,0
6,25.44167,25.69167,33.30833,21.125,22.09167,0
6,25.4,25.64167,33.3,21.6,21.68333,0
6,25.425,25.625,33.26667,26.025,22.19167,0
6,25.81667,25.74167,33.24167,30.15,23.45,0
6,26.525,26.08333,33.38333,32.625,24.41667,1
6,27.30833,26.64167,33.69167,36.31667,25.54167,1
6,28.15,27.31667,34.08333,39.96667,26.79167,1
6,28.90833,28.075,34.5,41.775,27.84167,0
6,29.75833,28.66667,35.01667,41.98333,28.70833,1
6,29.6,27.43333,35.29167,41.88333,30.36667,1
6,29.5,26.76667,35.19167,38.06667,31.675,1
6,29.41667,26.19167,35.025,36.19167,33,1
6,29.48333,26.25,34.86667,34.28333,33.575,2
6,27.75833,24.46667,34.56667,33.25833,32.95,2
6,26.64167,23.23333,33.76667,33.06667,32.96667,2
6,27.075,25.55833,33.90833,31.61667,31.075,2
6,26.95833,26.2,34.15833,29.475,29.04167,2
6,27.26667,26.95,34.34167,27.975,28.04167,2
6,27.40833,27.175,34.5,26.76667,27.26667,2
1,27.38333,27.225,34.6,25.35833,26.13333,0
1,27.29167,27.225,34.6,24.525,25.68333,0
1,27.14167,27.10833,34.6,23.73333,24.85,0
1,27.025,27.04167,34.55833,23.33333,24.31667,0
1,26.91667,26.95833,34.48333,22.775,23.95,0
1,26.875,26.9,34.40833,22.46667,23.55,0
1,26.58333,26.84167,34.325,22.7,23.575,0
1,26.56667,26.8,34.2,25.51667,24.63333,0
1,26.725,26.81667,34.11667,26.93333,25.51667,0
1,27.05,27.04167,34.24167,26.58333,25.10833,1
1,27.35833,27.19167,34.375,31.09167,25.73333,1
1,28.35,27.74167,34.64167,36.63333,27.01667,1
1,29.16667,28.39167,35.01667,38.45833,27.91667,0
1,29.79167,28.625,35.5,38.01667,29.3,1
1,29.43333,27.6,35.7,38.16667,30.65,1
1,29.43333,26.675,35.61667,36.55833,32.125,1
1,29.48333,26.45,35.45833,35.80833,33.25833,1
1,29.45,26.46667,35.36667,34.925,33.875,2
1,28.00833,24.85833,34.99167,34,33.73333,2
1,26.65,23.34167,34.09167,32.825,33.7,2
1,27.03333,25.55,34.2,31.5,32.20833,2
1,26.91667,25.91667,34.35833,30.35833,30.71667,2
1,27.56667,27.11667,34.60833,29.45833,30,2
1,27.48333,27.09167,34.8,28.725,29.38333,2
7,27.59167,27.26667,34.90833,28.19167,28.80833,0
7,27.54167,27.325,34.89167,27.675,28.25,0
7,27.59167,27.46667,35.025,27.10833,27.64167,0
7,27.56667,27.5,35.01667,26.59167,26.64167,0
7,27.68333,27.75833,35.125,25.85833,26.01667,0
7,27.68333,27.8,35.2,24.96667,25.68333,0
7,25.63333,25.34167,34.81667,25.15,25.325,0
7,25.31667,25.04167,34.09167,30.2,25.7,0
7,23.65833,22.84167,33.45833,35.04167,26.575,0
7,23.1,21.825,32.54167,33.86667,27.69167,1
7,23.08333,21.54167,32.11667,36.95833,28.68333,1
7,23.44167,21.625,31.81667,40.25,29.33333,1
7,23.04167,20.69167,31.53333,39.51667,30.25,0
7,23.21667,20.19167,31.14167,38.50833,30.5,1
7,23.425,19.95833,30.85833,38.25833,30.81667,1
7,23.64167,19.95833,30.65833,35.975,31.75,1
7,23.9,19.85,30.55,34.76667,32.58333,1
7,24,19.675,30.4,33.78333,32.825,2
7,25.25833,21.75833,30.75833,32.80833,32.61667,2
7,25.45833,22.60833,31.30833,31.85833,32.15,2
7,25.36667,23.45833,31.84167,30.04167,29.725,2
7,25.775,25,32.475,27.45,28.125,2
7,25.44167,24.625,32.75,25.95,27.04167,2
7,25.94167,25.54167,33.1,25.275,25.675,2
3,26,25.70833,33.28333,24.84167,24.76667,0
3,25.975,25.73333,33.39167,24.50833,24.18333,0
3,25.9,25.725,33.4,23.61667,23.575,0
3,25.9,25.74167,33.4,23.09167,23.29167,0
3,25.84167,25.74167,33.44167,22.71667,22.95833,0
3,25.80833,25.775,33.43333,22.45,22.53333,0
3,25.61667,25.725,33.39167,23.325,22.4,0
3,25.65833,25.71667,33.3,26.825,22.65833,0
3,23.575,22.69167,32.86667,30.49167,23.88333,0
3,23.38333,22.38333,32.08333,33.10833,25.20833,1
3,23.275,22.14167,31.775,37.025,26.31667,1
3,23.35833,22.24167,30.75833,40.43333,27.60833,1
3,23.19167,22.04167,30.40833,42.16667,28.69167,0
3,23.31667,21.46667,31.36667,42.95833,29.89167,1
3,23.01667,20.275,31.41667,42.05,30.73333,1
3,23.34167,20.05833,31.21667,39.15,32.19167,1
3,23.15833,19.88333,31.125,37.16667,32.625,1
3,23.19167,20.03333,31.00833,35.55833,32.43333,2
3,24.29167,22.45833,31.46667,33.9,31.19167,2
3,25.68333,24.53333,32.59167,32.46667,29.85833,2
3,25.61667,24.675,33.14167,31.28333,28.44167,2
3,25.5,24.75,33.44167,30.34167,27.65,2
3,25.68333,25.025,33.66667,29.45,26.93333,2
3,26.16667,25.91667,34.05,27.85833,26.73333,2
3,26.35,26.175,34.3,26.75,26.69167,0
3,26.40833,26.30833,34.50833,25.99167,26.075,0
3,26.49167,26.44167,34.63333,26.04167,25.90833,0
3,26.58333,26.53333,34.775,25.7,25.43333,0
3,26.475,26.58333,34.95833,23.49167,23.5,0
3,26.375,26.53333,35,21.75,23.58333,0
3,25.35833,25.35833,34.76667,21.46667,22.875,0
3,25.675,25.925,34.51667,22.64167,23.025,0
3,23.39167,22.40833,33.88333,23.19167,23.64167,0
3,22.95,23.00833,33.025,23.625,23.71667,1
3,22.75,23.475,32.73333,23.69167,23.89167,1
3,22.86667,23.40833,31.94167,23.85833,24.29167,1
3,22.875,23.48333,31.45,23.78333,24.16667,0
3,22.78333,23.2,31.21667,24.45,24.175,1
3,22.75833,23.125,31.06667,24.25833,24.125,1
3,22.86667,22.81667,30.93333,23.05833,23.24167,1
3,23.00833,22.93333,30.7,22.625,22.39167,1
3,22.875,22.85,30.575,22.54167,22.18333,2
3,23.225,23.38333,30.46667,22.1,21.38333,2
3,23.725,24.00833,30.70833,21.16667,20.81667,2
3,23.89167,24.275,30.9,20.95,20.13333,2
3,23.93333,24.40833,31.05833,21.475,20.08333,2
3,24.05,24.44167,31.15,20.975,20.13333,2
3,24.125,24.56667,31.31667,20.64167,20.29167,2
6,24.125,24.58333,31.44167,20.23333,20.14167,0
6,24.10833,24.60833,31.5,19.53333,19.78333,0
6,24.05,24.58333,31.50833,19.21667,19.48333,0
6,23.95833,24.54167,31.5,18.81667,19.35,0
6,23.9,24.49167,31.5,18.71667,19.03333,0
6,23.85,24.44167,31.5,18.29167,18.83333,0
6,23.79167,24.41667,31.40833,19.10833,18.69167,0
6,23.88333,24.4,31.4,22.94167,19.16667,0
6,23.43333,23.61667,31.16667,26.775,20.075,0
6,23.45833,23.85833,30.975,30.725,21.175,1
6,23.475,23.60833,30.875,34.99167,22.93333,1
6,23.24167,23.20833,30.83333,37,24.39167,1
6,23.35,22.4,30.69167,38.65,25.6,0
6,23.175,21.63333,30.51667,37.875,26.58333,1
6,23.24167,20.91667,30.05,36.86667,27.60833,1
6,23.25833,20.64167,29.70833,32.49167,28.875,1
6,23.05,20.125,29.45833,30.78333,30.00833,1
6,23.25833,20.15833,29.15,30.15,30.6,2
6,24.70833,22.425,29.375,28.825,30.65,2
6,25.51667,23.075,30.275,28,30.05,2
6,25.58333,24.38333,30.84167,27.56667,28.15,2
6,25.7,25.16667,31.425,26.61667,26.825,2
6,25.63333,25.375,31.81667,25.38333,26.2,2
6,25.54167,25.40833,32.09167,23.89167,25.3,2
1,25.39167,25.40833,32.25,23.03333,24.54167,0
1,25.28333,25.40833,32.36667,22.16667,23.68333,0
1,25.175,25.4,32.4,21.44167,22.76667,0
1,25.05,25.325,32.38333,20.66667,22.08333,0
1,24.94167,25.24167,32.3,20.19167,21.90833,0
1,24.825,25.2,32.25833,19.83333,21.425,0
1,24.73333,25.125,32.2,21.2,20.95,0
1,24.79167,25.075,32.125,24.18333,21.49167,0
1,23.48333,22.99167,31.7,29.83333,22.625,0
1,23.275,22.45,31.00833,35.00833,24.18333,1
1,23.48333,22.43333,30.75,36.45833,26.15833,1
1,23.29167,21.975,30.55833,35.925,27.05,1
1,23.33333,21.96667,30.45,33.325,27.84167,0
1,23.275,21.65833,30.375,32.75,28.33333,1
1,23.425,21.51667,30.20833,33.16667,28.8,1
1,23.13333,20.55833,29.88333,32.04167,29.43333,1
1,24.525,22.44167,30.04167,31.4,29.55,1
1,24.35833,22.58333,30.30833,30.46667,29.35,2
1,25.35833,23.175,30.68333,29.76667,30.075,2
1,25.40833,22.90833,30.80833,28.23333,29.84167,2
1,25.6,24.01667,31.15833,27.15833,28.4,2
1,25.74167,25.25,31.69167,25.96667,26.86667,2
1,25.95833,25.59167,32.10833,25.18333,25.99167,2
1,26.04167,25.98333,32.50833,24.31667,25.425,2
4,25.95833,25.94167,32.69167,24.08333,24.96667,0
4,25.89167,25.93333,32.8,23.74167,24.48333,0
4,25.79167,25.90833,32.8,23.4,23.38333,0
4,25.7,25.9,32.8,22.825,23.16667,0
4,25.7,25.9,32.8,22.71667,23.45,0
4,25.7,25.9,32.8,22.78333,23.26667,0
4,25.66667,25.90833,32.8,22.425,22.78333,0
4,25.68333,25.9,32.79167,24.91667,23.15,0
4,25.925,25.99167,32.7,27.36667,23.7,0
4,26.525,26.28333,32.75,30.775,24.95833,1
4,27.38333,26.81667,33.00833,34.93333,26.625,1
4,28.06667,27.45,33.38333,33.00833,27.50833,1
4,28.40833,27.83333,33.78333,32.1,28.03333,0
4,28.74167,28.15833,34.15833,32.575,28.55,1
4,29.275,28.6,34.53333,33.34167,29.00833,1
4,29.55833,27.96667,34.76667,34.125,30.59167,1
4,29.625,28.10833,34.7,32.875,30.5,1
4,29.525,28.06667,34.94167,31.6,31.3,2
4,27.21667,25.575,34.55833,30.25833,30.16667,2
4,26.93333,26.44167,34.05,27.19167,28.19167,2
4,27.05833,27.03333,34.10833,26.475,27.08333,2
4,27.15833,27.325,34.19167,25.39167,26.55,2
4,27.23333,27.45,34.29167,24.95,26.19167,2
4,27.3,27.50833,34.38333,24.90833,25.99167,2
6,27.325,27.55,34.5,24.58333,25.75833,0
6,27.375,27.58333,34.55833,24.49167,25.43333,0
6,27.39167,27.6,34.6,24.55833,25.64167,0
6,27.34167,27.6,34.6,24.48333,25.625,0
6,27.35,27.6,34.6,24.54167,25.55,0
6,27.30833,27.60833,34.6,24.33333,25.38333,0
6,27.06667,27.55833,34.55,24.28333,25.21667,0
6,26.9,27.425,34.40833,24.69167,25.08333,0
6,26.96667,27.36667,34.26667,25.15,25.05,0
6,27.225,27.475,34.20833,25.10833,25.51667,1
6,27.30833,27.54167,34.2,23.975,24.94167,1
6,27.66667,27.66667,34.275,29.74167,25.90833,1
6,28.73333,28.175,34.44167,33.98333,27.54167,0
6,29.66667,28.75,34.74167,35.325,28.7,1
6,29.525,27.8,34.95833,36.68333,30.09167,1
6,29.54167,27.93333,34.825,33.23333,29.76667,1
6,29.60833,28.14167,34.99167,32.01667,30.06667,1
6,29.71667,28.475,35.075,30.94167,29.00833,2
6,27.4,25.73333,34.8,30.24167,28.75,2
6,26.96667,26.25,34.05833,27.70833,26.63333,2
6,27.20833,27.05,34.06667,26.09167,25.18333,2
6,26.94167,26.85,34.06667,25.81667,24.81667,2
6,27.275,27.4,34.16667,24.08333,23.99167,2
6,27.3,27.50833,34.275,23.425,23.60833,2
2,27.29167,27.525,34.34167,23.40833,23.175,0
2,27.16667,27.51667,34.36667,23.075,22.98333,0
2,27.1,27.51667,34.30833,23.28333,22.50833,0
2,27.01667,27.43333,34.3,22.65,22.15,0
2,26.90833,27.33333,34.25,22.21667,21.85,0
2,26.84167,27.29167,34.2,22.09167,21.45833,0
2,25.48333,25.6,33.8,22.33333,21.11667,0
2,25.525,25.775,33.36667,25.20833,21.65833,0
2,24.38333,24.175,32.83333,28.475,22.46667,0
2,23.53333,22.725,32.03333,31.70833,23.45833,1
2,23.375,21.66667,30.84167,33.71667,24.35833,1
2,25.73333,24.53333,30.96667,33.7,25.11667,1
2,23.06667,21.53333,30.775,35.86667,25.95833,0
2,23.35,21.84167,30.275,34.86667,26.36667,1
2,23.71667,21.93333,29.08333,34.66667,26.95833,1
2,23.68333,21.00833,28.36667,34.00833,28.09167,1
2,23.95833,21.00833,27.99167,32.8,29.71667,1
2,24.16667,20.90833,27.6,31.66667,30.33333,2
2,25.28333,22.2,27.825,31.125,30.58333,2
2,25.35833,22.91667,28.225,29.15833,29.425,2
2,25.6,24.81667,29.20833,27.7,27.59167,2
2,25.625,25.41667,29.775,27.44167,26.30833,2
2,25.75,25.70833,30.19167,26.09167,25.33333,2
2,25.9,26.15,30.54167,24.73333,24.46667,2
5,25.93333,26.35,30.75833,23.73333,23.95833,0
5,26,26.45,30.95833,23.45833,23.675,0
5,26,26.575,31.09167,23.21667,23.68333,0
5,26,26.61667,31.13333,22.74167,23.26667,0
5,26,26.7,31.125,22.51667,23.24167,0
5,26,26.75833,31.125,22.275,22.85833,0
5,25.325,25.85,30.975,23.06667,22.93333,0
5,25.625,26.31667,30.89167,22.50833,23.11667,0
5,24.50833,25.04167,30.50833,22.66667,23.08333,0
5,24.25833,24.79167,30.15833,23.13333,23.26667,1
5,24.44167,25.41667,30.1,23.78333,23.11667,1
5,24.34167,25.275,30.14167,24.1,22.85,1
5,24.23333,24.61667,29.84167,22.68333,22.23333,0
5,24.36667,24.60833,29.79167,24.375,22.25,1
5,24.2,24.38333,31.18333,26.65833,23.35,1
5,24.24167,23.66667,31.61667,27.875,25.01667,1
5,23.9,22.60833,31.61667,27.69167,26.00833,1
5,23.73333,21.81667,31.49167,27.50833,26.95,2
5,25.2,23.675,31.65833,26.74167,26.76667,2
5,25.34167,23.025,32.04167,25.7,26.5,2
5,25.70833,24.76667,32.5,24.3,25.15,2
5,25.56667,25.2,32.95,23.83333,24.33333,2
5,25.725,25.53333,33.20833,23.1,24.1,2
5,25.76667,25.7,33.475,22.09167,23.73333,2
7,25.7,25.725,33.65,21.36667,23.45833,0
7,25.575,25.725,33.75,20.55833,22.53333,0
7,25.41667,25.71667,33.79167,20.05,22.13333,0
7,25.31667,25.675,33.75833,19.71667,21.525,0
7,25.20833,25.575,33.7,19.10833,21.1,0
7,25.06667,25.43333,33.675,18.79167,20.81667,0
7,25,25.375,33.6,19.78333,21.00833,0
7,25.025,25.325,33.51667,23.68333,21.40833,0
7,24.38333,24.425,33.3,26.31667,21.96667,0
7,24.375,24.11667,33.03333,30.73333,23.21667,1
7,24.46667,23.71667,32.61667,33.675,23.63333,1
7,24.45833,23.75833,31.15,28.26667,23.93333,1
7,24.43333,23.775,30.79167,27.625,23.68333,0
7,24.35,23.51667,30.38333,29.95,23.325,1
7,24.5,22.83333,30.30833,30.94167,23.66667,1
7,24.30833,21.90833,29.98333,28.75,24.7,1
7,24.375,21.76667,29.6,27.49167,25.58333,1
7,24.4,22.5,29.55833,26.65,24.58333,2
7,25.38333,23.94167,29.80833,25.08333,24.13333,2
7,25.35833,23.40833,30.18333,23.89167,24.29167,2
7,25.70833,24.94167,30.49167,23.18333,22.40833,2
7,25.275,25.125,30.79167,21.70833,21.64167,2
7,25.00833,25.06667,30.89167,20.49167,20.85833,2
7,24.8,25.00833,31,18.45833,20.23333,2
3,24.59167,24.975,31,17.63333,19.53333,0
3,24.43333,24.85,30.93333,16.98333,18.94167,0
3,24.24167,24.73333,30.8,16.34167,18.31667,0
3,24.09167,24.60833,30.75833,15.825,17.81667,0
3,23.9,24.54167,30.675,15.275,17.35,0
3,23.73333,24.40833,30.58333,14.975,16.94167,0
3,23.60833,24.33333,30.425,15.325,16.7,0
3,23.64167,24.21667,30.33333,20.75833,17.38333,0
3,23.95,24.25,30.2,25.69167,18.26667,0
3,23.95833,23.75833,30.15833,28.825,19.475,1
3,23.39167,22.51667,29.85,30.58333,20.675,1
3,23.39167,22.3,29.55833,31.26667,21.84167,1
3,24.46667,23.76667,30.09167,33.03333,22.75833,0
3,24.45,23.14167,30.83333,33.65833,23.4,1
3,24.35833,22.24167,30.99167,33.81667,24.23333,1
3,24.34167,21.525,30.75833,31.30833,25.26667,1
3,24.425,21.36667,30.51667,29.35833,26.45,1
3,24.19167,20.95833,30.2,28.25,27,2
3,25.29167,22.30833,30.25833,27.51667,27.175,2
3,25.51667,23.06667,30.675,26.6,26.66667,2
3,25.79167,24.71667,31.23333,25.5,24.55,2
3,25.45,24.98333,31.69167,23.63333,23.56667,2
3,25.2,24.98333,31.95833,22.375,22.73333,2
3,25,24.925,32.075,20.38333,21.9,2
5,24.80833,24.84167,32.16667,19.58333,21.26667,0
5,24.625,24.775,32.2,18.88333,20.44167,0
5,24.475,24.65833,32.11667,18.55,20.26667,0
5,24.375,24.575,32.075,18,19.23333,0
5,24.20833,24.51667,32,17.275,18.94167,0
5,24.075,24.40833,31.95833,16.95,18.54167,0
5,23.90833,24.30833,31.875,17.39167,18.24167,0
5,23.98333,24.24167,31.725,22.46667,18.90833,0
5,24.325,24.35833,31.60833,27.8,20.06667,0
5,24.6,24.20833,31.61667,32.8,21.73333,1
5,23.58333,22.59167,31.15833,37.35833,23.225,1
5,24.06667,22.91667,30.8,38.725,24.46667,1
5,23.84167,22.44167,30.96667,39.88333,25.9,0
5,23.68333,21.94167,31.025,39.31667,26.95833,1
5,23.85833,21.55,30.90833,37.875,27.60833,1
5,23.65833,21.075,30.75,34.58333,28.63333,1
5,23.9,21.45,30.74167,33.59167,29.075,1
5,23.89167,21.08333,30.59167,32.41667,30.18333,2
5,25.19167,22.8,30.70833,31.11667,30.11667,2
5,25.375,22.875,31.33333,29.63333,30.16667,2
5,25.55833,24.275,31.71667,28.24167,27.925,2
5,25.60833,25.14167,32.15833,27.03333,26.90833,2
5,25.90833,25.63333,32.55833,26.26667,26.075,2
5,25.91667,25.79167,32.9,24.74167,25.40833,2
1,25.89167,25.85833,33.14167,23.19167,24.54167,0
1,25.725,25.83333,33.25,22.25,23.73333,0
1,25.65833,25.78333,33.3,21.6,23.11667,0
1,25.51667,25.725,33.3,20.64167,21.90833,0
1,25.375,25.7,33.25833,19.78333,21.19167,0
1,25.225,25.61667,33.2,19.75,21.25833,0
1,25.13333,25.475,33.125,20.05833,20.93333,0
1,25.025,25.4,33.03333,22.81667,20.93333,0
1,25.18333,25.4,32.83333,23.84167,21.475,0
1,25.50833,25.5,32.79167,27.525,22.775,1
1,26.26667,25.90833,32.88333,32.54167,24.525,1
1,27.14167,26.50833,33.15,35.53333,26.06667,1
1,28.125,27.20833,33.51667,34.19167,27.64167,0
1,28.86667,27.85,34.03333,33.6,28.33333,1
1,29.44167,28.375,34.49167,31.63333,28.61667,1
1,29.63333,28.20833,34.85833,30.825,29.2,1
1,29.36667,26.725,34.775,30.15833,30.08333,1
1,29.58333,26.81667,34.66667,29.45,31.00833,2
1,27.53333,24.24167,34.375,28.23333,30.61667,2
1,26.70833,24.9,33.575,27,29.05,2
1,27.11667,26.61667,33.81667,25.475,27.19167,2
1,27.01667,26.85833,33.99167,24.475,26.20833,2
1,26.99167,26.9,34.1,23.91667,25.50833,2
1,26.99167,26.9,34.21667,23.725,24.99167,2
4,26.9,26.9,34.3,23.06667,24.45833,0
4,26.78333,26.84167,34.30833,22.20833,23.6,0
4,26.625,26.8,34.3,21.56667,22.71667,0
4,26.45,26.69167,34.21667,20.94167,22.01667,0
4,26.34167,26.61667,34.15833,21.01667,21.64167,0
4,26.20833,26.55,34.09167,20.775,21.40833,0
4,26.025,26.41667,34.00833,20.85833,20.88333,0
4,26,26.35,33.9,22.14167,21.06667,0
4,26.06667,26.35833,33.71667,24.25833,21.71667,0
4,26.38333,26.44167,33.7,25.86667,22.90833,1
4,26.81667,26.75,33.79167,27.125,24.40833,1
4,27.25833,27.04167,33.95,27.75,24.73333,1
4,28.025,27.49167,34.175,29.69167,25.85,0
4,28.74167,28.04167,34.48333,29.81667,26.725,1
4,28.90833,28.425,34.825,27.725,25.13333,1
4,28.34167,28.3,35.04167,22.45,22.93333,1
4,27.94167,28.05,35.03333,23.11667,22.2,1
4,27.69167,27.875,34.95833,23.725,22.45833,2
4,26.79167,26.85,34.65,23.41667,22.24167,2
4,26.9,27.1,34.44167,22.975,21.73333,2
4,26.8,27.1,34.35833,22.15833,21.24167,2
4,26.64167,26.99167,34.24167,21.89167,20.71667,2
4,26.46667,26.89167,34.15833,22.19167,20.575,2
4,26.375,26.80833,34.09167,21.91667,20.6,2
5,26.275,26.75,34,22.03333,20.76667,0
5,26.2,26.61667,33.925,21.39167,20.85833,0
5,26.18333,26.56667,33.84167,20.96667,20.74167,0
5,26.05,26.525,33.71667,21.025,20.50833,0
5,26,26.45,33.64167,20.64167,20.21667,0
5,25.9,26.375,33.575,20.53333,20.06667,0
5,25.25833,25.63333,33.39167,21.075,20.025,0
5,25.475,25.90833,33.225,21.49167,20.10833,0
5,24.48333,24.76667,32.89167,23.7,20.54167,0
5,23.575,23.18333,32.39167,26.625,21.56667,1
5,23.65,22.79167,31.80833,30.41667,22.7,1
5,24.55,23.55,31.75,32.18333,24.18333,1
5,24.325,23.15833,31.7,32.73333,24.85,0
5,23.66667,21.80833,31.5,33.10833,25.66667,1
5,23.66667,20.81667,30.975,32.98333,26.5,1
5,23.78333,20.90833,30.69167,31.59167,27.58333,1
5,23.74167,21.625,29.05833,30.39167,26.875,1
